application_id,applicant_id,product_code,decision_date,decision_status,approved_amount,approved_term_length,doc_id,policy_doc_id,rule_id_triggered,active_flag
LA-69208,AP-10807,REV-02,5/27/2026 23:15,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-62087,AP-10808,MNT-04,3/5/2026 21:24,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-83693,AP-10809,REV-02,2/1/2026 15:34,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-58880,AP-10810,MNT-01,3/8/2026 15:18,Approved,32,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-39136,AP-10811,MNT-06,4/12/2026 14:42,Approved,29,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-74713,AP-10812,MNT-03,5/19/2026 16:54,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-23733,AP-10813,MNT-01,5/13/2026 8:02,Approved,22,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-49779,AP-10814,MNT-03,5/28/2026 3:57,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-46564,AP-10815,MNT-01,4/20/2026 20:35,Approved,25,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-62738,AP-10816,MNT-01,6/24/2026 4:48,Approved,29,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-12725,AP-10817,MNT-01,7/14/2026 18:43,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-25352,AP-10818,REV-02,7/19/2026 8:52,Approved,42,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-38983,AP-10819,MNT-03,2/10/2026 1:17,Approved,37,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-31538,AP-10820,MNT-03,8/10/2026 14:21,Approved,29,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-71682,AP-10821,MNT-03,7/22/2026 12:16,Approved,19,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-36444,AP-10822,MNT-01,5/15/2026 15:25,Approved,46,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-89428,AP-10823,MNT-01,7/6/2026 7:22,Approved,41,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-65194,AP-10824,MNT-03,6/2/2026 14:39,Approved,16,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-71122,AP-10825,REV-02,4/10/2026 0:02,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-98542,AP-10826,MNT-03,4/16/2026 3:01,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-75484,AP-10827,MNT-01,3/18/2026 15:29,Approved,40,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-57395,AP-10828,REV-02,2/28/2026 11:27,Approved,48,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-89518,AP-10829,MNT-01,7/2/2026 2:27,Approved,13,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-08205,AP-10830,MNT-03,4/30/2026 18:00,Approved,46,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-62120,AP-10831,MNT-01,5/19/2026 6:23,Approved,22,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-82579,AP-10832,MNT-03,4/27/2026 5:32,Approved,30,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-63881,AP-10833,MNT-01,2/5/2026 15:21,Approved,34,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-36670,AP-10834,MNT-01,7/12/2026 15:20,Approved,19,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-21156,AP-10835,MNT-01,5/4/2026 13:29,Approved,23,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-48227,AP-10836,MNT-01,7/25/2026 14:42,Approved,50,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-09512,AP-10837,REV-02,9/7/2026 11:02,Approved,43,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-07806,AP-10838,MNT-01,7/25/2026 10:51,Approved,42,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-79788,AP-10839,MNT-01,6/28/2026 4:01,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-30258,AP-10840,MNT-01,5/20/2026 15:07,Approved,47,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-73494,AP-10841,MNT-03,7/15/2026 11:26,Approved,46,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-46911,AP-10842,MNT-01,2/11/2026 13:16,Approved,29,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-06868,AP-10843,MNT-01,6/27/2026 0:53,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-13891,AP-10844,MNT-03,3/28/2026 10:31,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-47618,AP-10845,MNT-01,7/21/2026 18:25,Approved,43,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-84537,AP-10846,MNT-01,5/13/2026 23:40,Approved,47,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-82636,AP-10847,REV-02,4/12/2026 5:56,Approved,13,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-35316,AP-10848,MNT-01,8/18/2026 6:31,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-42779,AP-10849,MNT-06,3/3/2026 2:10,Approved,41,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-13228,AP-10850,MNT-03,6/16/2026 8:36,Approved,44,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-96924,AP-10851,REV-02,7/13/2026 20:13,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-63689,AP-10852,MNT-01,8/17/2026 13:06,Approved,49,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-07060,AP-10853,MNT-01,5/8/2026 23:59,Approved,33,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-07098,AP-10854,MNT-03,2/1/2026 12:51,Approved,35,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-64428,AP-10855,MNT-01,8/4/2026 10:57,Approved,44,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-33428,AP-10856,MNT-01,5/15/2026 17:56,Approved,26,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-40512,AP-10857,MNT-01,6/13/2026 0:05,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-27213,AP-10858,REV-02,2/12/2026 8:04,Approved,41,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-70627,AP-10859,MNT-01,6/12/2026 20:37,Approved,47,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-61599,AP-10860,REV-02,7/19/2026 1:13,Approved,11,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-32053,AP-10861,REV-02,2/12/2026 19:02,Approved,23,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-05581,AP-10862,MNT-01,4/18/2026 7:41,Approved,46,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-96992,AP-10863,MNT-01,4/1/2026 6:00,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-88520,AP-10864,MNT-01,4/13/2026 11:15,Approved,11,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-10369,AP-10865,MNT-01,3/22/2026 1:30,Approved,45,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-43708,AP-10866,REV-02,5/29/2026 11:52,Approved,50,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-67855,AP-10867,REV-02,4/9/2026 14:06,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-27501,AP-10868,MNT-03,4/16/2026 23:48,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-49728,AP-10869,MNT-01,5/30/2026 23:26,Approved,44,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-28988,AP-10870,REV-02,5/22/2026 21:33,Approved,42,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-00787,AP-10871,MNT-01,7/2/2026 17:42,Approved,22,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-80513,AP-10872,MNT-01,6/2/2026 4:01,Approved,29,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-30909,AP-10873,MNT-01,9/1/2026 23:35,Approved,23,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-13577,AP-10874,REV-02,7/19/2026 17:41,Approved,34,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-61145,AP-10875,MNT-01,4/10/2026 21:48,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-90992,AP-10876,REV-02,6/7/2026 16:01,Approved,27,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-66683,AP-10877,MNT-01,5/11/2026 5:40,Approved,18,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-91496,AP-10878,REV-02,7/18/2026 7:24,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-53194,AP-10879,MNT-03,3/8/2026 13:10,Approved,46,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-39572,AP-10880,MNT-01,3/27/2026 11:10,Approved,48,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-93782,AP-10881,MNT-01,4/10/2026 21:31,Approved,14,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-96607,AP-10882,REV-02,6/3/2026 10:42,Approved,26,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-62556,AP-10883,REV-02,7/17/2026 5:24,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-58753,AP-10884,MNT-01,4/2/2026 22:24,Approved,46,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-26606,AP-10885,REV-02,6/25/2026 7:18,Approved,40,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-04392,AP-10886,REV-02,8/18/2026 9:38,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-89072,AP-10887,MNT-01,3/13/2026 5:27,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-76128,AP-10888,MNT-01,5/2/2026 15:36,Approved,50,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-11377,AP-10889,MNT-01,8/6/2026 20:23,Approved,25,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-51104,AP-10890,MNT-01,7/10/2026 6:38,Approved,36,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-48181,AP-10891,REV-02,5/27/2026 14:43,Approved,38,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-27666,AP-10892,REV-02,3/5/2026 5:39,Approved,25,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-18817,AP-10893,MNT-04,6/8/2026 11:48,Approved,10,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-40921,AP-10894,MNT-03,3/28/2026 15:47,Approved,34,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-87035,AP-10895,MNT-03,9/6/2026 8:58,Approved,38,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-90838,AP-10896,MNT-03,8/12/2026 16:10,Approved,33,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-21567,AP-10897,MNT-01,4/28/2026 9:50,Approved,32,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-47338,AP-10898,MNT-06,4/27/2026 6:17,Approved,24,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-44474,AP-10899,MNT-04,7/29/2026 0:28,Approved,24,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-30787,AP-10900,MNT-04,3/5/2026 19:44,Approved,34,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-83483,AP-10901,MNT-01,3/4/2026 15:34,Approved,10,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-54449,AP-10902,REV-02,8/11/2026 13:42,Approved,46,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-29726,AP-10903,MNT-03,3/10/2026 18:20,Approved,26,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-04395,AP-10904,MNT-03,2/3/2026 9:49,Approved,15,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-57876,AP-10905,MNT-10,4/27/2026 17:58,Approved,27,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-03248,AP-10906,MNT-03,2/20/2026 23:32,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-97910,AP-10907,MNT-05,7/31/2026 17:07,Approved,28,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-15386,AP-10908,MNT-01,4/29/2026 9:06,Approved,47,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-28189,AP-10909,MNT-03,6/3/2026 17:57,Approved,17,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-04738,AP-10910,MNT-03,5/23/2026 13:56,Approved,46,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-01367,AP-10911,MNT-01,8/9/2026 18:47,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-73803,AP-10912,MNT-01,4/14/2026 8:41,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-35593,AP-10913,MNT-01,3/6/2026 5:19,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-48446,AP-10914,MNT-01,7/15/2026 3:56,Approved,28,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-46147,AP-10915,MNT-06,4/20/2026 9:42,Approved,12,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-87937,AP-10916,MNT-03,2/8/2026 11:28,Approved,37,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-96141,AP-10917,REV-02,8/12/2026 23:55,Approved,49,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-94363,AP-10918,REV-02,5/25/2026 7:49,Approved,10,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-62654,AP-10919,MNT-01,5/6/2026 11:07,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-02203,AP-10920,MNT-01,6/17/2026 11:28,Approved,36,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-78419,AP-10921,MNT-01,7/21/2026 11:45,Approved,28,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-45391,AP-10922,MNT-01,8/8/2026 0:59,Approved,41,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-99297,AP-10923,MNT-03,5/11/2026 5:57,Approved,38,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-16421,AP-10924,REV-02,6/3/2026 9:40,Approved,33,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-41161,AP-10925,MNT-01,4/28/2026 5:05,Approved,25,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-50950,AP-10926,REV-02,3/25/2026 14:04,Approved,24,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-26647,AP-10927,REV-02,3/11/2026 22:23,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-51297,AP-10928,MNT-03,7/12/2026 23:53,Approved,16,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-23943,AP-10929,MNT-01,4/27/2026 18:40,Approved,18,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-35425,AP-10930,MNT-01,5/10/2026 0:06,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-85612,AP-10931,REV-02,5/8/2026 11:53,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-77879,AP-10932,MNT-01,3/22/2026 20:23,Approved,42,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-42205,AP-10933,REV-02,4/21/2026 19:06,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-01453,AP-10934,MNT-01,5/9/2026 6:42,Approved,47,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-79687,AP-10935,MNT-01,5/5/2026 7:46,Approved,22,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-68153,AP-10936,MNT-03,4/24/2026 15:37,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-03611,AP-10937,MNT-03,8/25/2026 13:15,Approved,35,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-45387,AP-10938,MNT-01,5/24/2026 2:26,Approved,48,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-72682,AP-10939,MNT-01,8/10/2026 16:09,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-50056,AP-10940,REV-02,9/6/2026 4:22,Approved,20,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-63294,AP-10941,MNT-01,6/12/2026 0:48,Approved,26,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-91936,AP-10942,REV-02,4/10/2026 7:24,Approved,16,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-37193,AP-10943,MNT-01,3/1/2026 21:33,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-66349,AP-10944,MNT-03,8/9/2026 3:51,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-30324,AP-10945,MNT-01,2/14/2026 9:25,Approved,32,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-07432,AP-10946,REV-02,8/23/2026 16:57,Approved,22,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-62386,AP-10947,MNT-03,5/9/2026 22:03,Approved,35,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-74961,AP-10948,MNT-01,8/4/2026 10:41,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-03357,AP-10949,MNT-01,5/5/2026 8:01,Approved,34,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-09677,AP-10950,MNT-01,6/23/2026 22:39,Approved,47,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-82420,AP-10951,MNT-01,4/16/2026 9:32,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-28256,AP-10952,MNT-03,5/11/2026 10:54,Approved,18,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-14012,AP-10953,MNT-06,6/11/2026 21:06,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-32994,AP-10954,MNT-03,8/7/2026 22:08,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-48217,AP-10955,MNT-03,2/23/2026 10:30,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-40399,AP-10956,MNT-01,3/26/2026 3:18,Approved,47,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-48287,AP-10957,MNT-03,3/8/2026 8:22,Approved,17,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-98332,AP-10958,MNT-03,7/17/2026 14:05,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-69943,AP-10959,MNT-04,9/5/2026 19:36,Approved,30,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-20764,AP-10960,REV-02,3/7/2026 23:30,Approved,36,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-71408,AP-10961,MNT-01,5/15/2026 16:32,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-32124,AP-10962,REV-02,8/16/2026 0:14,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-25198,AP-10963,MNT-06,3/31/2026 17:09,Approved,27,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-53743,AP-10964,MNT-01,2/15/2026 14:33,Approved,26,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-71844,AP-10965,MNT-03,5/16/2026 13:08,Approved,27,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-49112,AP-10966,MNT-01,8/13/2026 21:13,Approved,42,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-23748,AP-10967,MNT-03,5/27/2026 2:28,Approved,17,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-69131,AP-10968,MNT-01,6/20/2026 0:25,Approved,23,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-81262,AP-10969,MNT-01,2/19/2026 1:38,Approved,40,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-84767,AP-10970,MNT-03,8/7/2026 2:08,Approved,41,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-07413,AP-10971,MNT-01,7/26/2026 18:49,Approved,48,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-23122,AP-10972,MNT-01,2/3/2026 11:03,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-76496,AP-10973,MNT-01,3/24/2026 10:37,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-03967,AP-10974,REV-02,4/2/2026 15:03,Approved,35,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-21831,AP-10975,MNT-01,5/7/2026 5:30,Approved,23,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-69938,AP-10976,MNT-01,4/17/2026 19:34,Approved,48,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-27292,AP-10977,MNT-01,4/6/2026 16:23,Approved,44,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-60436,AP-10978,MNT-03,5/25/2026 2:33,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-99912,AP-10979,MNT-03,8/8/2026 17:48,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-83045,AP-10980,MNT-01,6/3/2026 16:10,Approved,38,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-13478,AP-10981,MNT-03,7/16/2026 9:51,Approved,29,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-84284,AP-10982,MNT-04,5/13/2026 0:06,Approved,28,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-98697,AP-10983,MNT-01,3/7/2026 8:50,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-DTI-001,FALSE
LA-81475,AP-10984,MNT-03,7/17/2026 8:39,Approved,27,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-83625,AP-10985,MNT-03,7/15/2026 16:14,Approved,44,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-86555,AP-10986,MNT-04,7/3/2026 11:02,Approved,22,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-08539,AP-10987,MNT-04,6/13/2026 2:25,Approved,38,48,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-97573,AP-10988,MNT-01,4/25/2026 10:04,Approved,38,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-67548,AP-10989,REV-02,5/30/2026 9:40,Under Review,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-002,FALSE
LA-95580,AP-10990,REV-02,3/22/2026 7:52,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-57620,AP-10991,MNT-01,3/20/2026 7:53,Approved,15,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-93599,AP-10992,MNT-01,3/20/2026 0:31,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-65796,AP-10993,MNT-01,3/15/2026 11:16,Approved,45,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-66654,AP-10994,REV-02,7/9/2026 0:13,Approved,17,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-63379,AP-10995,MNT-01,6/22/2026 2:55,Approved,40,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-04099,AP-10996,REV-02,3/18/2026 6:17,Approved,14,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-62040,AP-10997,MNT-01,4/29/2026 13:04,Approved,32,24,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-06231,AP-10998,MNT-03,3/27/2026 13:43,Denied,,,FIN-PROC-001,FIN-POL-001,UW1-CRD-001,FALSE
LA-05936,AP-10999,MNT-01,3/27/2026 2:52,Approved,47,60,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
LA-65238,AP-11000,MNT-03,8/12/2026 16:58,Approved,21,36,FIN-PROC-001,FIN-POL-001,UW-APP-001,TRUE
