credit_pull_event_id,applicant_id,product_code,event_date,dti_ratio,credit_score,credit_score_tier_change,pull_status,bureau_name,failure_code,provider_request_id,risk_status
EV-88563,AP-10752,MNT-01,7/9/2025 10:14,6.61,631,Not_Applicable,FAILED,EQUIFAX,INVALID_REQUEST,UKT-43077,High Risk
EV-11293,AP-10753,MNT-01,1/23/2025 11:54,32.48,678,Upgraded,SUCCESS,EQUIFAX,,TBU-19663,Moderate Risk
EV-04951,AP-10754,REV-02,10/6/2025 15:22,11.73,702,No_Change,FAILED,TRANSUNION,PROVIDER ERROR,FQW-07761,Moderate Risk
EV-46930,AP-10755,REV-02,3/2/2025 18:24,43.7,357,Downgraded,SUCCESS,EQUIFAX,,JCR-95270,Very High Risk
EV-12064,AP-10756,MNT-01,1/14/2025 13:04,41.92,592,Not_Applicable,PENDING,TRANSUNION,RATE_LIMITED,GKD-87949,High Risk
EV-65539,AP-10757,MNT-01,4/16/2025 14:42,47.51,800,Upgraded,SUCCESS,EXPERIAN,,UVT-05362,Low Risk
EV-34646,AP-10758,MNT-01,4/7/2026 3:07,1.85,833,Not_Applicable,PENDING,EQUIFAX,PROVIDER ERROR,SYU-74079,Low Risk
EV-97730,AP-10759,REV-02,2/3/2026 17:44,19.6,744,Upgraded,FAILED,TRANSUNION,PROVIDER ERROR,VDH-62580,Moderate Risk
EV-05553,AP-10760,MNT-01,3/17/2025 0:00,32.54,602,Upgraded,FAILED,EQUIFAX,RATE_LIMITED,HEE-00395,High Risk
EV-75960,AP-10761,REV-02,1/10/2026 14:37,26.92,403,Downgraded,FAILED,EXPERIAN,PROVIDER ERROR,XRV-49020,Very High Risk
EV-37463,AP-10762,MNT-01,3/26/2025 8:11,28.66,666,Upgraded,FAILED,TRANSUNION,TIMEOUT,PHV-81717,High Risk
EV-47678,AP-10763,REV-02,4/13/2026 21:23,24.24,312,Downgraded,SUCCESS,TRANSUNION,,NYS-54994,Very High Risk
EV-16457,AP-10764,MNT-01,9/2/2026 16:11,5.29,541,No_Change,FAILED,TRANSUNION,PROVIDER ERROR,OBB-73259,Very High Risk
EV-97397,AP-10765,MNT-01,12/1/2025 11:06,46.21,644,Upgraded,SUCCESS,EQUIFAX,,NWW-60219,High Risk
EV-45724,AP-10766,MNT-01,3/27/2025 1:46,16.34,650,No_Change,FAILED,EQUIFAX,TIMEOUT,FTR-11081,High Risk
EV-94747,AP-10767,MNT-01,12/17/2025 11:58,0.16,808,No_Change,PENDING,TRANSUNION,,DNF-09594,Low Risk
EV-01750,AP-10768,REV-02,11/17/2025 3:21,3.19,408,No_Change,PENDING,TRANSUNION,RATE_LIMITED,ITK-35050,Very High Risk
EV-30131,AP-10769,REV-02,3/15/2026 4:11,4.16,577,Downgraded,SUCCESS,EXPERIAN,,NUN-38403,Very High Risk
EV-48959,AP-10770,MNT-01,5/22/2025 17:21,36.57,687,No_Change,SUCCESS,EXPERIAN,,ZLZ-80861,Moderate Risk
EV-91287,AP-10771,REV-02,2/11/2025 3:04,3.42,738,No_Change,SUCCESS,EQUIFAX,,HNP-45103,Moderate Risk
EV-38853,AP-10772,MNT-01,5/4/2026 11:45,6.99,429,No_Change,PENDING,TRANSUNION,RATE_LIMITED,CKW-19466,Very High Risk
EV-02352,AP-10773,REV-02,8/9/2025 9:10,28.35,478,Downgraded,SUCCESS,EQUIFAX,,XQE-80572,Very High Risk
EV-16270,AP-10774,MNT-01,4/3/2026 9:07,12.57,780,Downgraded,FAILED,EXPERIAN,,XSW-61895,Low Risk
EV-36996,AP-10775,REV-02,12/1/2025 1:43,29.16,790,Upgraded,SUCCESS,EXPERIAN,,XQC-46183,Low Risk
EV-64401,AP-10776,MNT-01,4/20/2026 17:22,10.13,647,No_Change,FAILED,TRANSUNION,INVALID_REQUEST,MPE-38307,High Risk
EV-08387,AP-10777,REV-02,5/31/2025 19:59,21.22,408,Downgraded,SUCCESS,TRANSUNION,,JEI-47679,Very High Risk
EV-54941,AP-10778,REV-02,10/18/2025 22:39,2.03,384,No_Change,PENDING,EQUIFAX,INVALID_REQUEST,UIT-05699,Very High Risk
EV-47952,AP-10779,MNT-01,7/18/2026 7:04,40.76,424,No_Change,FAILED,TRANSUNION,,MGD-39757,Very High Risk
EV-75667,AP-10780,MNT-01,8/18/2026 3:49,4.99,304,Not_Applicable,SUCCESS,TRANSUNION,,WHX-72619,Very High Risk
EV-36895,AP-10781,REV-02,7/19/2026 17:31,11.97,456,Not_Applicable,PENDING,TRANSUNION,,IEZ-29179,Very High Risk
EV-29741,AP-10782,MNT-01,3/23/2026 18:14,16.22,624,Downgraded,FAILED,EQUIFAX,PROVIDER ERROR,CTY-61214,High Risk
EV-85925,AP-10783,REV-02,8/1/2025 21:35,31.07,449,Not_Applicable,SUCCESS,EXPERIAN,,EUO-91132,Very High Risk
EV-40916,AP-10784,MNT-01,2/18/2025 19:48,48.5,364,Upgraded,SUCCESS,TRANSUNION,,TOE-11993,Very High Risk
EV-08149,AP-10785,REV-02,2/28/2026 20:45,33.34,591,Downgraded,FAILED,EQUIFAX,INVALID_REQUEST,MWX-60093,High Risk
EV-94079,AP-10786,MNT-01,7/15/2025 18:00,9.4,529,Not_Applicable,PENDING,EQUIFAX,PROVIDER ERROR,ZBS-47783,Very High Risk
EV-84883,AP-10787,REV-02,7/27/2025 0:56,13.57,847,Downgraded,FAILED,EXPERIAN,TIMEOUT,KZA-87690,Low Risk
EV-32989,AP-10788,MNT-01,3/8/2025 2:42,49.51,459,Not_Applicable,SUCCESS,TRANSUNION,,PXO-77593,Very High Risk
EV-80636,AP-10789,MNT-01,2/15/2025 4:07,16.75,848,Upgraded,PENDING,EQUIFAX,TIMEOUT,TNP-75360,Low Risk
EV-02215,AP-10790,REV-02,1/10/2025 4:12,35.08,305,Downgraded,SUCCESS,TRANSUNION,,JPT-86750,Very High Risk
EV-04063,AP-10791,REV-02,8/25/2026 16:37,3.7,568,No_Change,PENDING,EQUIFAX,TIMEOUT,PQM-33883,Very High Risk
EV-67484,AP-10792,REV-02,11/19/2025 12:00,11.59,704,Not_Applicable,SUCCESS,TRANSUNION,,EAX-84689,Moderate Risk
EV-17925,AP-10793,REV-02,4/12/2025 10:20,3.03,404,Not_Applicable,PENDING,TRANSUNION,,YRH-46704,Very High Risk
EV-82076,AP-10794,REV-02,7/13/2025 22:07,38.46,641,No_Change,SUCCESS,EQUIFAX,,RGQ-81797,High Risk
EV-43644,AP-10795,REV-02,2/18/2025 20:18,38.02,559,Upgraded,SUCCESS,EQUIFAX,,BOK-25896,Very High Risk
EV-64917,AP-10796,MNT-01,4/12/2026 22:19,32.7,389,Upgraded,SUCCESS,EXPERIAN,,DYG-49137,Very High Risk
EV-57474,AP-10797,REV-02,4/25/2025 20:48,5.05,778,Upgraded,FAILED,EXPERIAN,PROVIDER ERROR,KXX-04823,Low Risk
EV-61060,AP-10798,MNT-01,1/30/2025 20:41,27.22,613,No_Change,PENDING,EXPERIAN,PROVIDER ERROR,SKO-96841,High Risk
EV-70735,AP-10799,MNT-01,4/14/2026 16:25,2.51,526,Not_Applicable,PENDING,EQUIFAX,RATE_LIMITED,ZEC-65898,Very High Risk
EV-54124,AP-10800,REV-02,5/21/2026 3:49,31.35,592,Downgraded,PENDING,EXPERIAN,RATE_LIMITED,TVY-44803,High Risk
EV-90152,AP-10801,MNT-01,6/10/2026 10:02,32.01,405,No_Change,SUCCESS,TRANSUNION,,AYZ-05933,Very High Risk
EV-98121,AP-10802,REV-02,5/26/2025 22:56,37.01,824,Upgraded,FAILED,EXPERIAN,INVALID_REQUEST,ABA-78396,Low Risk
EV-79778,AP-10803,MNT-01,2/9/2025 0:04,33.41,739,Upgraded,PENDING,EQUIFAX,INVALID_REQUEST,XXB-97150,Moderate Risk
EV-19200,AP-10804,MNT-01,8/28/2026 23:03,44.61,532,Not_Applicable,PENDING,EXPERIAN,PROVIDER ERROR,EZQ-90645,Very High Risk
EV-51901,AP-10805,REV-02,7/13/2025 11:27,46.82,497,Downgraded,SUCCESS,EXPERIAN,,ADG-15092,Very High Risk
EV-99273,AP-10806,MNT-01,8/20/2025 5:34,29,722,Upgraded,SUCCESS,TRANSUNION,,VAC-52371,Moderate Risk
EV-05473,AP-10807,MNT-01,11/25/2025 18:48,39.44,316,Not_Applicable,PENDING,TRANSUNION,INVALID_REQUEST,IQR-87098,Very High Risk
EV-62815,AP-10808,REV-02,3/16/2026 17:43,41.16,748,Upgraded,PENDING,EXPERIAN,PROVIDER ERROR,KDN-54190,Moderate Risk
EV-60569,AP-10809,REV-02,7/18/2025 19:06,41.87,833,Downgraded,FAILED,EQUIFAX,INVALID_REQUEST,ZVJ-92271,Low Risk
EV-55716,AP-10810,MNT-01,10/19/2025 12:32,39.06,410,Upgraded,PENDING,EXPERIAN,,JUS-63373,Very High Risk
EV-37611,AP-10811,REV-02,5/18/2025 8:09,35.12,386,No_Change,PENDING,EQUIFAX,INVALID_REQUEST,VLF-00007,Very High Risk
EV-65910,AP-10812,MNT-01,4/11/2025 14:46,31.75,310,Not_Applicable,SUCCESS,TRANSUNION,,MWJ-39742,Very High Risk
EV-45560,AP-10813,MNT-01,1/9/2025 5:31,3.05,506,No_Change,PENDING,EXPERIAN,INVALID_REQUEST,CMG-80638,Very High Risk
EV-69999,AP-10814,MNT-01,5/28/2026 17:54,41.98,763,Upgraded,PENDING,TRANSUNION,,FCT-63136,Low Risk
EV-78470,AP-10815,MNT-01,8/29/2025 14:41,27.4,781,Not_Applicable,SUCCESS,EQUIFAX,,KQJ-30273,Low Risk
EV-56043,AP-10816,REV-02,8/10/2025 13:34,6.48,350,Downgraded,PENDING,TRANSUNION,PROVIDER ERROR,HYZ-17716,Very High Risk
EV-73934,AP-10817,REV-02,1/20/2026 6:15,47.04,654,Not_Applicable,SUCCESS,TRANSUNION,,YRN-23505,High Risk
EV-36466,AP-10818,REV-02,6/22/2025 10:04,9.65,689,No_Change,PENDING,TRANSUNION,PROVIDER ERROR,OPA-30929,Moderate Risk
EV-86786,AP-10819,REV-02,4/13/2025 21:46,4.19,625,Not_Applicable,PENDING,EQUIFAX,PROVIDER ERROR,UBA-37633,High Risk
EV-87287,AP-10820,MNT-01,7/15/2025 13:26,9.91,598,Not_Applicable,FAILED,EXPERIAN,RATE_LIMITED,LLQ-49953,High Risk
EV-36959,AP-10821,REV-02,8/3/2026 16:27,11.6,433,Not_Applicable,PENDING,TRANSUNION,,WSM-01263,Very High Risk
EV-27337,AP-10822,REV-02,7/9/2025 16:55,25.09,569,No_Change,PENDING,EQUIFAX,PROVIDER ERROR,DGR-78539,Very High Risk
EV-89781,AP-10823,MNT-01,2/8/2025 0:47,35.36,628,Downgraded,SUCCESS,EXPERIAN,,ULC-30203,High Risk
EV-16716,AP-10824,REV-02,7/17/2026 8:41,11.62,579,Downgraded,FAILED,EQUIFAX,RATE_LIMITED,ULD-57605,Very High Risk
EV-15490,AP-10825,MNT-01,7/13/2026 15:21,2.96,672,Upgraded,SUCCESS,EQUIFAX,,HZE-45603,Moderate Risk
EV-15522,AP-10826,REV-02,11/29/2025 0:31,42.28,429,Downgraded,PENDING,EQUIFAX,RATE_LIMITED,PTG-41718,Very High Risk
EV-15358,AP-10827,MNT-01,8/10/2025 15:53,10.62,642,No_Change,SUCCESS,EQUIFAX,,FEL-73065,High Risk
EV-41976,AP-10828,REV-02,7/5/2026 8:22,1.65,804,No_Change,FAILED,EQUIFAX,TIMEOUT,NKK-61852,Low Risk
EV-21559,AP-10829,MNT-01,6/23/2026 21:04,6.66,710,Not_Applicable,SUCCESS,EQUIFAX,,WYO-12647,Moderate Risk
EV-06787,AP-10830,REV-02,3/20/2026 1:11,16.26,485,Downgraded,SUCCESS,EXPERIAN,,PFA-47481,Very High Risk
EV-65290,AP-10831,REV-02,8/21/2025 7:04,0.68,375,Downgraded,FAILED,TRANSUNION,,CVV-20144,Very High Risk
EV-18519,AP-10832,MNT-01,4/17/2026 10:05,34.79,680,Downgraded,SUCCESS,TRANSUNION,,EJX-20210,Moderate Risk
EV-17855,AP-10833,REV-02,1/2/2026 21:53,3.15,661,Not_Applicable,SUCCESS,EQUIFAX,,RNU-09314,High Risk
EV-59326,AP-10834,REV-02,1/16/2025 15:58,16.59,663,Upgraded,FAILED,TRANSUNION,TIMEOUT,WVV-44070,High Risk
EV-41466,AP-10835,MNT-01,5/28/2025 5:31,15.82,311,Not_Applicable,PENDING,TRANSUNION,TIMEOUT,JIK-55755,Very High Risk
EV-22223,AP-10836,REV-02,7/16/2026 22:56,16.15,325,Upgraded,SUCCESS,EXPERIAN,,CRE-10629,Very High Risk
EV-28963,AP-10837,MNT-01,5/21/2026 13:26,24.45,524,Upgraded,FAILED,TRANSUNION,PROVIDER ERROR,ZRE-84643,Very High Risk
EV-65910,AP-10838,REV-02,1/17/2026 0:16,10.7,775,No_Change,PENDING,EXPERIAN,PROVIDER ERROR,DRD-66590,Low Risk
EV-81655,AP-10839,REV-02,9/11/2025 2:31,6.33,393,Downgraded,FAILED,TRANSUNION,,TNF-22900,Very High Risk
EV-42252,AP-10840,MNT-01,5/20/2026 21:33,47.11,645,No_Change,SUCCESS,EXPERIAN,,GXA-15350,High Risk
EV-50183,AP-10841,REV-02,5/19/2026 10:59,43.08,333,Upgraded,SUCCESS,EXPERIAN,,YVE-32285,Very High Risk
EV-52379,AP-10842,MNT-01,7/14/2025 5:49,48.14,456,Upgraded,FAILED,EXPERIAN,TIMEOUT,RBJ-91027,Very High Risk
EV-76154,AP-10843,MNT-01,11/26/2025 22:48,26.01,602,No_Change,FAILED,EXPERIAN,RATE_LIMITED,AMG-46148,High Risk
EV-60801,AP-10844,MNT-01,3/9/2025 1:39,37.24,709,Not_Applicable,PENDING,EXPERIAN,RATE_LIMITED,VXK-80709,Moderate Risk
EV-21587,AP-10845,MNT-01,10/2/2025 1:03,14.99,523,Not_Applicable,FAILED,EXPERIAN,TIMEOUT,ERJ-61235,Very High Risk
EV-62732,AP-10846,REV-02,1/17/2026 1:25,33.1,787,No_Change,FAILED,EXPERIAN,RATE_LIMITED,LMR-69767,Low Risk
EV-90251,AP-10847,MNT-01,1/20/2026 14:20,42.91,568,Upgraded,PENDING,EXPERIAN,PROVIDER ERROR,YLY-33666,Very High Risk
EV-09941,AP-10848,REV-02,4/1/2025 8:09,0.88,833,No_Change,PENDING,EXPERIAN,,DIJ-55296,Low Risk
EV-63045,AP-10849,REV-02,9/27/2025 4:25,5.71,426,Not_Applicable,SUCCESS,EXPERIAN,,OGS-44573,Very High Risk
EV-83340,AP-10850,MNT-01,1/11/2025 10:18,32.66,746,Downgraded,SUCCESS,TRANSUNION,,RZU-73301,Moderate Risk
EV-57514,AP-10851,MNT-01,12/11/2025 17:34,48.37,850,No_Change,PENDING,EXPERIAN,PROVIDER ERROR,HHI-81200,Low Risk
EV-33710,AP-10852,MNT-01,6/10/2025 4:26,17.28,598,Upgraded,FAILED,TRANSUNION,PROVIDER ERROR,TIA-28530,High Risk
EV-19923,AP-10853,MNT-01,5/2/2025 20:06,49.08,402,Upgraded,PENDING,EQUIFAX,TIMEOUT,RGA-88671,Very High Risk
EV-79702,AP-10854,REV-02,10/28/2025 14:09,16.09,536,Downgraded,SUCCESS,TRANSUNION,,SVP-60439,Very High Risk
EV-87817,AP-10855,MNT-01,3/19/2025 8:20,7.31,615,Downgraded,PENDING,EXPERIAN,,BAV-35433,High Risk
EV-09805,AP-10856,MNT-01,7/26/2026 11:05,32.73,593,No_Change,PENDING,TRANSUNION,RATE_LIMITED,UIT-38283,High Risk
EV-17880,AP-10857,MNT-01,5/5/2025 10:16,6.14,834,Upgraded,FAILED,EXPERIAN,PROVIDER ERROR,UUI-10381,Low Risk
EV-29001,AP-10858,REV-02,9/25/2025 16:16,31.01,640,Not_Applicable,FAILED,EXPERIAN,TIMEOUT,OFG-24621,High Risk
EV-32804,AP-10859,REV-02,3/25/2026 9:47,27.57,679,Upgraded,SUCCESS,EQUIFAX,,PBS-31156,Moderate Risk
EV-91772,AP-10860,REV-02,8/15/2026 9:18,44.64,775,Upgraded,PENDING,EXPERIAN,RATE_LIMITED,NHY-78776,Low Risk
EV-47317,AP-10861,REV-02,1/22/2025 22:20,19.76,377,Not_Applicable,FAILED,EXPERIAN,,OZV-07856,Very High Risk
EV-26833,AP-10862,REV-02,7/28/2026 9:24,30.97,356,No_Change,PENDING,EXPERIAN,TIMEOUT,TPQ-61944,Very High Risk
EV-53381,AP-10863,MNT-01,5/5/2025 4:08,29.6,335,Not_Applicable,PENDING,TRANSUNION,,SYO-07979,Very High Risk
EV-58984,AP-10864,REV-02,4/2/2026 22:18,2.14,655,Downgraded,PENDING,TRANSUNION,RATE_LIMITED,OFH-23234,High Risk
EV-90941,AP-10865,REV-02,1/10/2026 3:12,5.71,573,No_Change,FAILED,EXPERIAN,PROVIDER ERROR,LCD-12771,Very High Risk
EV-93421,AP-10866,REV-02,1/6/2025 8:28,34.26,690,Downgraded,FAILED,EQUIFAX,PROVIDER ERROR,IYE-75414,Moderate Risk
EV-32183,AP-10867,MNT-01,6/12/2025 19:59,23,444,Not_Applicable,PENDING,EQUIFAX,TIMEOUT,ZNL-51103,Very High Risk
EV-22448,AP-10868,MNT-01,7/13/2026 22:27,21.77,479,No_Change,SUCCESS,EXPERIAN,,MHK-25361,Very High Risk
EV-67925,AP-10869,MNT-01,1/2/2025 19:44,42.65,624,Upgraded,SUCCESS,TRANSUNION,,HNO-44994,High Risk
EV-90431,AP-10870,REV-02,5/19/2025 7:07,0.56,600,Downgraded,FAILED,EQUIFAX,TIMEOUT,ITJ-93413,High Risk
EV-44652,AP-10871,REV-02,5/28/2026 20:25,6.97,333,No_Change,PENDING,TRANSUNION,PROVIDER ERROR,LBZ-19179,Very High Risk
EV-23336,AP-10872,MNT-01,9/5/2026 21:32,11.83,843,Not_Applicable,PENDING,EQUIFAX,TIMEOUT,WZH-26918,Low Risk
EV-35130,AP-10873,REV-02,5/21/2025 14:12,44.38,700,Upgraded,SUCCESS,EXPERIAN,,NEW-12450,Moderate Risk
EV-45213,AP-10874,MNT-01,7/12/2026 23:21,4.05,393,Not_Applicable,SUCCESS,TRANSUNION,,YKA-05923,Very High Risk
EV-68511,AP-10875,REV-02,4/27/2025 18:54,46.16,422,Downgraded,PENDING,EXPERIAN,RATE_LIMITED,FDN-94378,Very High Risk
EV-05143,AP-10876,REV-02,4/24/2026 3:38,48.16,454,Not_Applicable,FAILED,EXPERIAN,PROVIDER ERROR,KRJ-21906,Very High Risk
EV-50338,AP-10877,MNT-01,3/9/2026 23:56,36.63,464,Not_Applicable,PENDING,EXPERIAN,INVALID_REQUEST,KSM-30318,Very High Risk
EV-81349,AP-10878,MNT-01,4/1/2025 5:29,46.41,721,Upgraded,SUCCESS,EQUIFAX,,WWA-76459,Moderate Risk
EV-13049,AP-10879,REV-02,2/26/2026 18:01,5.65,676,Not_Applicable,SUCCESS,EQUIFAX,,QKR-85775,Moderate Risk
EV-68158,AP-10880,MNT-01,7/1/2026 23:37,28.42,449,Upgraded,FAILED,TRANSUNION,TIMEOUT,EIY-25591,Very High Risk
EV-23113,AP-10881,MNT-01,5/6/2026 5:21,36.04,301,No_Change,SUCCESS,EQUIFAX,,ITH-83501,Very High Risk
EV-88263,AP-10882,REV-02,7/1/2026 3:14,17.97,722,Not_Applicable,SUCCESS,EQUIFAX,,KEW-58689,Moderate Risk
EV-33192,AP-10883,MNT-01,9/23/2025 0:59,15.26,342,Downgraded,SUCCESS,TRANSUNION,,KAX-25265,Very High Risk
EV-36981,AP-10884,REV-02,1/9/2025 3:50,36.84,715,Upgraded,FAILED,EQUIFAX,PROVIDER ERROR,HRF-20249,Moderate Risk
EV-99430,AP-10885,MNT-01,7/12/2026 0:14,25,424,Upgraded,SUCCESS,TRANSUNION,,TPM-04455,Very High Risk
EV-66562,AP-10886,REV-02,5/28/2026 18:16,47.08,588,Upgraded,SUCCESS,TRANSUNION,,RBI-66605,High Risk
EV-74519,AP-10887,REV-02,3/18/2025 2:40,45.62,360,Downgraded,SUCCESS,EQUIFAX,,ZFU-79377,Very High Risk
EV-57015,AP-10888,REV-02,7/8/2025 3:05,18.91,405,Downgraded,SUCCESS,EQUIFAX,,WWR-64497,Very High Risk
EV-68780,AP-10889,MNT-01,6/13/2026 6:46,3.85,319,No_Change,PENDING,TRANSUNION,TIMEOUT,KYK-94215,Very High Risk
EV-42850,AP-10890,REV-02,1/26/2026 3:36,26,399,Downgraded,PENDING,EXPERIAN,INVALID_REQUEST,ZTM-35102,Very High Risk
EV-85863,AP-10891,REV-02,1/6/2025 5:54,8.87,302,Downgraded,PENDING,EQUIFAX,RATE_LIMITED,HEZ-37585,Very High Risk
EV-68291,AP-10892,MNT-01,11/2/2025 20:17,25.09,305,No_Change,SUCCESS,EQUIFAX,,UAZ-43377,Very High Risk
EV-59713,AP-10893,MNT-01,5/5/2025 17:04,37.52,715,Not_Applicable,PENDING,EXPERIAN,INVALID_REQUEST,PYV-09516,Moderate Risk
EV-85503,AP-10894,MNT-01,6/13/2026 9:04,44.66,315,Downgraded,PENDING,EQUIFAX,PROVIDER ERROR,TAL-91584,Very High Risk
EV-14620,AP-10895,REV-02,2/17/2026 5:38,33.88,663,No_Change,SUCCESS,EQUIFAX,,CCL-30209,High Risk
EV-82164,AP-10896,REV-02,7/30/2026 1:02,46.07,571,Not_Applicable,SUCCESS,EQUIFAX,,UIA-01867,Very High Risk
EV-47152,AP-10897,MNT-01,10/30/2025 23:20,25.28,773,Not_Applicable,SUCCESS,EQUIFAX,,WVB-45674,Low Risk
EV-00030,AP-10898,MNT-01,5/29/2025 7:21,15.76,442,Downgraded,FAILED,EXPERIAN,TIMEOUT,OAN-48606,Very High Risk
EV-50642,AP-10899,REV-02,1/11/2025 19:59,29.6,311,Downgraded,PENDING,EXPERIAN,,RNN-04969,Very High Risk
EV-53400,AP-10900,MNT-01,5/29/2026 8:05,24.46,549,Upgraded,FAILED,TRANSUNION,PROVIDER ERROR,IIU-78468,Very High Risk
EV-04721,AP-10901,MNT-01,10/2/2025 23:31,31.92,474,Downgraded,PENDING,EXPERIAN,PROVIDER ERROR,NIP-99167,Very High Risk
EV-31725,AP-10902,MNT-01,1/30/2026 1:41,39.85,737,Downgraded,PENDING,TRANSUNION,TIMEOUT,FFZ-93371,Moderate Risk
EV-16553,AP-10903,REV-02,9/2/2025 14:24,14.68,814,Downgraded,PENDING,TRANSUNION,,PYZ-39854,Low Risk
EV-60479,AP-10904,MNT-01,2/17/2026 13:09,17.37,467,No_Change,FAILED,EXPERIAN,PROVIDER ERROR,DIX-75695,Very High Risk
EV-16754,AP-10905,MNT-01,8/4/2026 11:07,20.38,479,Upgraded,SUCCESS,TRANSUNION,,VNU-65777,Very High Risk
EV-85806,AP-10906,MNT-01,5/24/2025 6:13,14.62,840,Downgraded,SUCCESS,EQUIFAX,,EOF-18351,Low Risk
EV-09279,AP-10907,MNT-01,7/2/2026 1:06,48.82,625,No_Change,FAILED,EQUIFAX,,OAY-01929,High Risk
EV-70690,AP-10908,MNT-01,7/18/2026 11:37,13.43,496,Upgraded,PENDING,TRANSUNION,TIMEOUT,MET-28425,Very High Risk
EV-85257,AP-10909,MNT-01,1/15/2026 14:07,7.32,402,Downgraded,PENDING,EQUIFAX,RATE_LIMITED,GDG-60882,Very High Risk
EV-58229,AP-10910,REV-02,4/30/2026 12:07,8.85,785,No_Change,PENDING,TRANSUNION,,OQB-47972,Low Risk
EV-46886,AP-10911,MNT-01,4/29/2025 11:47,47.87,398,No_Change,SUCCESS,TRANSUNION,,FCQ-91846,Very High Risk
EV-50323,AP-10912,MNT-01,5/16/2025 1:55,12.98,715,Upgraded,SUCCESS,TRANSUNION,,JUR-85715,Moderate Risk
EV-67222,AP-10913,MNT-01,4/11/2025 1:09,0.26,594,No_Change,FAILED,TRANSUNION,TIMEOUT,AOL-59990,High Risk
EV-70821,AP-10914,REV-02,3/30/2025 1:55,1.16,362,No_Change,FAILED,TRANSUNION,TIMEOUT,RUB-15209,Very High Risk
EV-98988,AP-10915,REV-02,6/27/2025 16:15,31.86,535,No_Change,FAILED,EXPERIAN,PROVIDER ERROR,LWH-07864,Very High Risk
EV-70248,AP-10916,MNT-01,2/9/2026 7:37,32.6,353,Not_Applicable,SUCCESS,EQUIFAX,,MJB-88797,Very High Risk
EV-96588,AP-10917,MNT-01,5/20/2026 8:18,19.85,445,Downgraded,FAILED,EQUIFAX,,CMX-22796,Very High Risk
EV-65141,AP-10918,REV-02,8/9/2026 21:20,22.16,355,Upgraded,FAILED,TRANSUNION,TIMEOUT,KLA-96705,Very High Risk
EV-16261,AP-10919,MNT-01,3/7/2025 11:39,47.53,647,Not_Applicable,SUCCESS,EXPERIAN,,VKP-75767,High Risk
EV-70986,AP-10920,REV-02,3/5/2026 18:10,22.41,451,No_Change,PENDING,TRANSUNION,INVALID_REQUEST,BRM-41635,Very High Risk
EV-46556,AP-10921,REV-02,6/21/2026 8:02,0.94,435,Upgraded,FAILED,EQUIFAX,TIMEOUT,MMD-83827,Very High Risk
EV-16486,AP-10922,MNT-01,11/20/2025 2:26,8.94,545,Downgraded,FAILED,EXPERIAN,RATE_LIMITED,EBP-59613,Very High Risk
EV-15801,AP-10923,REV-02,5/3/2026 19:44,18.77,337,Upgraded,FAILED,TRANSUNION,RATE_LIMITED,VSW-34543,Very High Risk
EV-04437,AP-10924,REV-02,7/18/2025 16:42,42.51,641,Not_Applicable,FAILED,EXPERIAN,,WYD-95163,High Risk
EV-55923,AP-10925,MNT-01,4/19/2026 0:25,45.29,826,Not_Applicable,FAILED,TRANSUNION,TIMEOUT,UCU-38587,Low Risk
EV-96936,AP-10926,REV-02,11/20/2025 6:20,32.81,625,Upgraded,SUCCESS,EQUIFAX,,JLH-65056,High Risk
EV-94326,AP-10927,MNT-01,2/12/2026 10:02,12.75,746,Not_Applicable,FAILED,TRANSUNION,PROVIDER ERROR,LBC-96268,Moderate Risk
EV-10766,AP-10928,REV-02,10/7/2025 7:39,36.15,337,Not_Applicable,FAILED,EXPERIAN,TIMEOUT,CIQ-56856,Very High Risk
EV-88523,AP-10929,MNT-01,4/22/2025 20:29,5.98,348,Not_Applicable,PENDING,EQUIFAX,TIMEOUT,YRS-19001,Very High Risk
EV-84719,AP-10930,REV-02,2/17/2025 22:11,13.11,848,Downgraded,PENDING,TRANSUNION,,DDE-83517,Low Risk
EV-67715,AP-10931,MNT-01,3/24/2025 16:49,36.49,337,Downgraded,PENDING,EQUIFAX,TIMEOUT,KYC-87946,Very High Risk
EV-27052,AP-10932,MNT-01,6/17/2025 1:03,11.19,436,Not_Applicable,SUCCESS,EQUIFAX,,NRA-55329,Very High Risk
EV-75557,AP-10933,MNT-01,11/29/2025 18:08,1.28,502,No_Change,SUCCESS,EQUIFAX,,THG-87553,Very High Risk
EV-73266,AP-10934,MNT-01,3/26/2025 23:39,3.6,531,Upgraded,FAILED,TRANSUNION,RATE_LIMITED,ZBC-74793,Very High Risk
EV-99991,AP-10935,REV-02,7/3/2026 15:38,3.15,371,Downgraded,SUCCESS,EXPERIAN,,HEK-31211,Very High Risk
EV-97161,AP-10936,MNT-01,3/29/2026 11:30,36.38,472,Upgraded,PENDING,EXPERIAN,INVALID_REQUEST,OOM-95289,Very High Risk
EV-54023,AP-10937,MNT-01,1/6/2026 6:29,44.74,703,No_Change,SUCCESS,EQUIFAX,,NSD-64912,Moderate Risk
EV-40761,AP-10938,REV-02,2/17/2026 9:52,39.01,401,Downgraded,PENDING,TRANSUNION,TIMEOUT,XYU-88309,Very High Risk
EV-91844,AP-10939,REV-02,5/14/2026 5:46,2.31,555,Downgraded,FAILED,EQUIFAX,RATE_LIMITED,AZC-48090,Very High Risk
